ec5_branch_owner_uuid,ec5_branch_uuid,created_at,uploaded_at,title,data_rinnovo,validita_rinnovo,nuovi_espatri,note_esp_rinnovi
f45b1b90-e027-11eb-84bb-7d3bd4f5572d,33f4d890-e028-11eb-84bb-7d3bd4f5572d,2021-07-08T20:08:03.993Z,2021-07-08T20:10:40.000Z,33f4d890-e028-11eb-84bb-7d3bd4f5572d,1890,"10 mesi",Austria-Ungheria,
f45b1b90-e027-11eb-84bb-7d3bd4f5572d,268d9a20-e028-11eb-84bb-7d3bd4f5572d,2021-07-08T20:07:41.506Z,2021-07-08T20:10:40.000Z,268d9a20-e028-11eb-84bb-7d3bd4f5572d,1890,1,"Austria-Ungheria, Germania",
f45b1b90-e027-11eb-84bb-7d3bd4f5572d,1d8ac740-e028-11eb-84bb-7d3bd4f5572d,2021-07-08T20:07:26.388Z,2021-07-08T20:10:40.000Z,1d8ac740-e028-11eb-84bb-7d3bd4f5572d,1889,1,,
9fe937e0-e027-11eb-84bb-7d3bd4f5572d,c97ed150-e027-11eb-84bb-7d3bd4f5572d,2021-07-08T20:05:05.381Z,2021-07-08T20:06:15.000Z,c97ed150-e027-11eb-84bb-7d3bd4f5572d,1892,3,"Europa, America",
43099560-e027-11eb-84bb-7d3bd4f5572d,74d7d3e0-e027-11eb-84bb-7d3bd4f5572d,2021-07-08T20:02:43.358Z,2021-07-08T20:03:53.000Z,74d7d3e0-e027-11eb-84bb-7d3bd4f5572d,1897,3,Europa,
43099560-e027-11eb-84bb-7d3bd4f5572d,6746c650-e027-11eb-84bb-7d3bd4f5572d,2021-07-08T20:02:20.597Z,2021-07-08T20:03:53.000Z,6746c650-e027-11eb-84bb-7d3bd4f5572d,1893,3,Europa,
ec4f4850-e026-11eb-84bb-7d3bd4f5572d,1aaa0af0-e027-11eb-84bb-7d3bd4f5572d,2021-07-08T20:00:12.063Z,2021-07-08T20:01:16.000Z,1aaa0af0-e027-11eb-84bb-7d3bd4f5572d,1893,1,,
ec4f4850-e026-11eb-84bb-7d3bd4f5572d,0c1ee5f0-e027-11eb-84bb-7d3bd4f5572d,2021-07-08T19:59:47.663Z,2021-07-08T20:01:16.000Z,0c1ee5f0-e027-11eb-84bb-7d3bd4f5572d,1889,3,Europa,
11817280-e025-11eb-84bb-7d3bd4f5572d,8e914930-e025-11eb-84bb-7d3bd4f5572d,2021-07-08T19:49:07.523Z,2021-07-08T19:50:50.000Z,8e914930-e025-11eb-84bb-7d3bd4f5572d,1892,1,"Austria-Ungheria, Germania",
11817280-e025-11eb-84bb-7d3bd4f5572d,86083a30-e025-11eb-84bb-7d3bd4f5572d,2021-07-08T19:48:53.203Z,2021-07-08T19:50:50.000Z,86083a30-e025-11eb-84bb-7d3bd4f5572d,1890,1,Austria-Ungheria,
11817280-e025-11eb-84bb-7d3bd4f5572d,68191c60-e025-11eb-84bb-7d3bd4f5572d,2021-07-08T19:48:02.982Z,2021-07-08T19:50:50.000Z,68191c60-e025-11eb-84bb-7d3bd4f5572d,1889,"10 mesi",,
17bee6e0-df40-11eb-b290-2d2e15ed4f0b,557c1780-df47-11eb-a2d5-57964ce14ab2,2021-07-07T17:18:23.480Z,2021-07-07T17:19:13.000Z,557c1780-df47-11eb-a2d5-57964ce14ab2,1896,3,Europa,
550ec1a0-df45-11eb-b290-2d2e15ed4f0b,12a000c0-df47-11eb-a118-d3666e685a8c,2021-07-07T17:16:31.308Z,2021-07-07T17:18:01.000Z,12a000c0-df47-11eb-a118-d3666e685a8c,1897,1,Austria-Ungheria,
550ec1a0-df45-11eb-b290-2d2e15ed4f0b,d7d38340-df46-11eb-a118-d3666e685a8c,2021-07-07T17:14:52.660Z,2021-07-07T17:18:02.000Z,d7d38340-df46-11eb-a118-d3666e685a8c,1895,3,"Svizzera, Germania, Austria-Ungheria",
550ec1a0-df45-11eb-b290-2d2e15ed4f0b,91814e00-df45-11eb-b290-2d2e15ed4f0b,2021-07-07T17:05:45.185Z,2021-07-07T17:07:27.000Z,91814e00-df45-11eb-b290-2d2e15ed4f0b,1893,30.09.1893,Austria,
550ec1a0-df45-11eb-b290-2d2e15ed4f0b,78f08c20-df45-11eb-b290-2d2e15ed4f0b,2021-07-07T17:05:03.970Z,2021-07-07T17:07:27.000Z,78f08c20-df45-11eb-b290-2d2e15ed4f0b,1889,1,,
f0961cd0-df41-11eb-b290-2d2e15ed4f0b,5e372540-df42-11eb-b290-2d2e15ed4f0b,2021-07-07T16:42:50.644Z,2021-07-07T16:43:35.000Z,5e372540-df42-11eb-b290-2d2e15ed4f0b,1896,1,Austria-Ungheria,
f0961cd0-df41-11eb-b290-2d2e15ed4f0b,1a667550-df42-11eb-b290-2d2e15ed4f0b,2021-07-07T16:40:56.869Z,2021-07-07T16:43:35.000Z,1a667550-df42-11eb-b290-2d2e15ed4f0b,1893,28.2.1894,Austria,
13488480-df41-11eb-b290-2d2e15ed4f0b,a6cca5b0-df41-11eb-b290-2d2e15ed4f0b,2021-07-07T16:37:42.923Z,2021-07-07T16:38:58.000Z,a6cca5b0-df41-11eb-b290-2d2e15ed4f0b,1892,3,Europa,"eccetto la Grecia"
17bee6e0-df40-11eb-b290-2d2e15ed4f0b,3e382520-df40-11eb-b290-2d2e15ed4f0b,2021-07-07T16:27:37.970Z,2021-07-07T16:28:16.000Z,3e382520-df40-11eb-b290-2d2e15ed4f0b,1892,3,"Austria-Ungheria, Germania",
bf5737f0-df3f-11eb-b290-2d2e15ed4f0b,f8b4bc20-df3f-11eb-b290-2d2e15ed4f0b,2021-07-07T16:25:41.346Z,2021-07-07T16:26:38.000Z,f8b4bc20-df3f-11eb-b290-2d2e15ed4f0b,1891,3,Europa,
d8ed9910-df36-11eb-b28a-5957953c0757,ee781fd0-df36-11eb-b28a-5957953c0757,2021-07-07T15:20:58.701Z,2021-07-07T15:22:13.000Z,ee781fd0-df36-11eb-b28a-5957953c0757,1891,3,"Austria-Ungheria, Esteri d'Europa",
2e868d10-df36-11eb-ab4f-a77595b63807,503a7b10-df36-11eb-ab4f-a77595b63807,2021-07-07T15:16:33.217Z,2021-07-07T15:17:30.000Z,503a7b10-df36-11eb-ab4f-a77595b63807,1893,3,"Austria-Ungheria, Germania, Svizzera, Francia",
867a39f0-df35-11eb-ab4f-a77595b63807,dbad71d0-df35-11eb-ab4f-a77595b63807,2021-07-07T15:13:17.677Z,2021-07-07T15:14:27.000Z,dbad71d0-df35-11eb-ab4f-a77595b63807,1890,"8 mesi",Austria-Ungheria,
98cd2bb0-de8d-11eb-99e2-ef29af751a9e,d045ea50-de8d-11eb-99e2-ef29af751a9e,2021-07-06T19:10:23.093Z,2021-07-06T19:11:24.000Z,d045ea50-de8d-11eb-99e2-ef29af751a9e,1897,1,Austria-Ungheria,
98cd2bb0-de8d-11eb-99e2-ef29af751a9e,c356e920-de8d-11eb-99e2-ef29af751a9e,2021-07-06T19:10:01.394Z,2021-07-06T19:11:24.000Z,c356e920-de8d-11eb-99e2-ef29af751a9e,1893,1,Europa,
98cd2bb0-de8d-11eb-99e2-ef29af751a9e,b249d430-de8d-11eb-99e2-ef29af751a9e,2021-07-06T19:09:32.787Z,2021-07-06T19:11:24.000Z,b249d430-de8d-11eb-99e2-ef29af751a9e,1891,3,"Austria-Ungheria, Germania",
c9cda4d0-de8b-11eb-9144-d558f214e541,02aa1220-de8c-11eb-9144-d558f214e541,2021-07-06T18:57:28.642Z,2021-07-06T18:58:25.000Z,02aa1220-de8c-11eb-9144-d558f214e541,1901,1,Europa,
c9cda4d0-de8b-11eb-9144-d558f214e541,faa3a0a0-de8b-11eb-9144-d558f214e541,2021-07-06T18:57:15.178Z,2021-07-06T18:58:25.000Z,faa3a0a0-de8b-11eb-9144-d558f214e541,1899,1,Europa,
c9cda4d0-de8b-11eb-9144-d558f214e541,e5254ee0-de8b-11eb-9144-d558f214e541,2021-07-06T18:56:39.118Z,2021-07-06T18:58:25.000Z,e5254ee0-de8b-11eb-9144-d558f214e541,1893,1,"Austria-Ungheria, Svizzera",
66192870-de8a-11eb-9144-d558f214e541,b9fcd5e0-de8a-11eb-9144-d558f214e541,2021-07-06T18:48:17.214Z,2021-07-06T18:55:48.000Z,b9fcd5e0-de8a-11eb-9144-d558f214e541,1899,1,Austria-Ungheria,
66192870-de8a-11eb-9144-d558f214e541,aa52ac50-de8a-11eb-9144-d558f214e541,2021-07-06T18:47:50.933Z,2021-07-06T18:55:49.000Z,aa52ac50-de8a-11eb-9144-d558f214e541,1898,"4 mesi",Austria-Ungheria,
66192870-de8a-11eb-9144-d558f214e541,999ae350-de8a-11eb-9144-d558f214e541,2021-07-06T18:47:22.885Z,2021-07-06T18:55:49.000Z,999ae350-de8a-11eb-9144-d558f214e541,1896,1,Austria-Ungheria,
66192870-de8a-11eb-9144-d558f214e541,93867dd0-de8a-11eb-9144-d558f214e541,2021-07-06T18:47:12.685Z,2021-07-06T18:55:49.000Z,93867dd0-de8a-11eb-9144-d558f214e541,1893,1,Austria-Ungheria,
66192870-de8a-11eb-9144-d558f214e541,8450e800-de8a-11eb-9144-d558f214e541,2021-07-06T18:46:47.168Z,2021-07-06T18:55:49.000Z,8450e800-de8a-11eb-9144-d558f214e541,1890,1,Austria-Ungheria,
e9412aa0-de89-11eb-9144-d558f214e541,0b7bfbe0-de8a-11eb-9144-d558f214e541,2021-07-06T18:43:24.446Z,2021-07-06T18:44:20.000Z,0b7bfbe0-de8a-11eb-9144-d558f214e541,1896,1,"Austria-Ungheria, Svizzera",
837830b0-de89-11eb-9144-d558f214e541,abf3a790-de89-11eb-9144-d558f214e541,2021-07-06T18:40:44.169Z,2021-07-06T18:42:23.000Z,abf3a790-de89-11eb-9144-d558f214e541,1892,1,Europa,
837830b0-de89-11eb-9144-d558f214e541,a3f859a0-de89-11eb-9144-d558f214e541,2021-07-06T18:40:30.778Z,2021-07-06T18:42:23.000Z,a3f859a0-de89-11eb-9144-d558f214e541,1890,3,Europa,
45dcf520-ddc0-11eb-a153-a1aea15f79a9,5fd9f130-ddc0-11eb-a153-a1aea15f79a9,2021-07-05T18:39:47.651Z,2021-07-05T18:41:10.000Z,5fd9f130-ddc0-11eb-a153-a1aea15f79a9,1893,1,"Austria-Ungheria, Germania, Svizzera, Francia",
921a6ef0-ddbf-11eb-a153-a1aea15f79a9,09651190-ddc0-11eb-a153-a1aea15f79a9,2021-07-05T18:37:22.601Z,2021-07-05T18:37:37.000Z,09651190-ddc0-11eb-a153-a1aea15f79a9,1893,3,"Austria-Ungheria, Germania, Svizzera",
921a6ef0-ddbf-11eb-a153-a1aea15f79a9,a742d880-ddbf-11eb-a153-a1aea15f79a9,2021-07-05T18:34:37.960Z,2021-07-05T18:37:37.000Z,a742d880-ddbf-11eb-a153-a1aea15f79a9,1891,3,"Europa, America","moglie: Teresa (33 anni)
figlie: Maria (8 anni) e Angela (2 mesi)"
cbb566c0-ddbe-11eb-a153-a1aea15f79a9,ec6467e0-ddbe-11eb-a153-a1aea15f79a9,2021-07-05T18:29:24.446Z,2021-07-05T18:30:20.000Z,ec6467e0-ddbe-11eb-a153-a1aea15f79a9,1889,3,"Austria-Ungheria, Germania, Svizzera",
8bd88640-ddbe-11eb-a153-a1aea15f79a9,a50253d0-ddbe-11eb-a153-a1aea15f79a9,2021-07-05T18:27:24.685Z,2021-07-05T18:28:26.000Z,a50253d0-ddbe-11eb-a153-a1aea15f79a9,1889,"7 mesi","Austria-Ungheria, Svizzera",
13492ea0-ddbe-11eb-a153-a1aea15f79a9,2d9004f0-ddbe-11eb-a153-a1aea15f79a9,2021-07-05T18:24:04.287Z,2021-07-05T18:25:11.000Z,2d9004f0-ddbe-11eb-a153-a1aea15f79a9,1893,3,"Austria-Ungheria, Germania, Svizzera",
164749e0-ddb2-11eb-b5c5-154330edb520,4ab7aa80-ddb2-11eb-b5c5-154330edb520,2021-07-05T16:58:59.240Z,2021-07-05T16:59:16.000Z,4ab7aa80-ddb2-11eb-b5c5-154330edb520,1900,3,Europa,
164749e0-ddb2-11eb-b5c5-154330edb520,420baa30-ddb2-11eb-b5c5-154330edb520,2021-07-05T16:58:44.691Z,2021-07-05T16:59:16.000Z,420baa30-ddb2-11eb-b5c5-154330edb520,1897,3,Europa,
cf509740-ddb0-11eb-b483-1dd2973f7a19,e834f760-ddb0-11eb-b483-1dd2973f7a19,2021-07-05T16:49:04.470Z,2021-07-05T16:50:19.000Z,e834f760-ddb0-11eb-b483-1dd2973f7a19,1893,,,
eb1a0b60-ddaf-11eb-b483-1dd2973f7a19,1c1c2040-ddb0-11eb-b483-1dd2973f7a19,2021-07-05T16:43:22.052Z,2021-07-05T16:43:50.000Z,1c1c2040-ddb0-11eb-b483-1dd2973f7a19,1889,"3 mesi","Esteri d'Europa, Austria-Ungheria",
9b368640-ddab-11eb-a389-49c12d11853c,06785710-ddae-11eb-8812-e5f3f3bda49f,2021-07-05T16:28:26.753Z,2021-07-05T16:29:00.000Z,06785710-ddae-11eb-8812-e5f3f3bda49f,,1897,"Austria-Ungheria, Germania",
c729c950-ddac-11eb-a389-49c12d11853c,3b441390-ddad-11eb-a389-49c12d11853c,2021-07-05T16:22:45.833Z,2021-07-05T16:23:40.000Z,3b441390-ddad-11eb-a389-49c12d11853c,1899,3,"Austria-Ungheria, Germania",
9b368640-ddab-11eb-a389-49c12d11853c,572666e0-ddac-11eb-a389-49c12d11853c,2021-07-05T16:16:23.118Z,2021-07-05T16:19:28.000Z,572666e0-ddac-11eb-a389-49c12d11853c,1892,"febbraio 1893","Austria-Ungheria, Germania",
9aa8fe30-dda9-11eb-a389-49c12d11853c,d3592b60-dda9-11eb-a389-49c12d11853c,2021-07-05T15:58:22.998Z,2021-07-05T15:59:36.000Z,d3592b60-dda9-11eb-a389-49c12d11853c,1892,"luglio 1892",Europa,
0faa4280-dda9-11eb-a389-49c12d11853c,41fc7e10-dda9-11eb-a389-49c12d11853c,2021-07-05T15:54:19.121Z,2021-07-05T15:55:17.000Z,41fc7e10-dda9-11eb-a389-49c12d11853c,1892,"febbraio 1893","Austria-Ungheria, Germania",
b41bd820-dda8-11eb-a389-49c12d11853c,e60ba860-dda8-11eb-a389-49c12d11853c,2021-07-05T15:51:44.870Z,2021-07-05T15:52:57.000Z,e60ba860-dda8-11eb-a389-49c12d11853c,1898,3,Europa,
cf1f00f0-dda5-11eb-a389-49c12d11853c,46847e90-dda6-11eb-a389-49c12d11853c,2021-07-05T15:32:58.233Z,2021-07-05T15:38:41.000Z,46847e90-dda6-11eb-a389-49c12d11853c,1892,"1 anno","Austria-Ungheria, Germania",
ee2438e0-dc14-11eb-a668-077438a5c34e,2ba2de10-dc15-11eb-a668-077438a5c34e,2021-07-03T15:41:44.945Z,2021-07-03T15:42:39.000Z,2ba2de10-dc15-11eb-a668-077438a5c34e,1893,1,Germania,
ee2438e0-dc14-11eb-a668-077438a5c34e,219be1a0-dc15-11eb-a668-077438a5c34e,2021-07-03T15:41:28.122Z,2021-07-03T15:42:39.000Z,219be1a0-dc15-11eb-a668-077438a5c34e,1893,1,Austria-Ungheria,
ee2438e0-dc14-11eb-a668-077438a5c34e,14dd1830-dc15-11eb-a668-077438a5c34e,2021-07-03T15:41:06.739Z,2021-07-03T15:42:39.000Z,14dd1830-dc15-11eb-a668-077438a5c34e,1891,1,Austria-Ungheria,
b12dd680-dc14-11eb-a668-077438a5c34e,cb0b1590-dc14-11eb-a668-077438a5c34e,2021-07-03T15:39:02.889Z,2021-07-03T15:40:00.000Z,cb0b1590-dc14-11eb-a668-077438a5c34e,1889,1,"Austria-Ungheria, Germania, Svizzera",
59fcabc0-dc14-11eb-a668-077438a5c34e,8f1f6c70-dc14-11eb-a668-077438a5c34e,2021-07-03T15:37:22.360Z,2021-07-03T15:38:17.000Z,8f1f6c70-dc14-11eb-a668-077438a5c34e,1899,3,Europa,
59fcabc0-dc14-11eb-a668-077438a5c34e,7fe9d6a0-dc14-11eb-a668-077438a5c34e,2021-07-03T15:36:56.842Z,2021-07-03T15:38:17.000Z,7fe9d6a0-dc14-11eb-a668-077438a5c34e,1897,3,"Austria-Ungheria, Germania",
c74158d0-dc13-11eb-a668-077438a5c34e,e47515e0-dc13-11eb-a668-077438a5c34e,2021-07-03T15:32:36.030Z,2021-07-03T15:34:11.000Z,e47515e0-dc13-11eb-a668-077438a5c34e,1893,1,"Austria-Ungheria, Germania",
873fb240-dc13-11eb-a668-077438a5c34e,a19afaf0-dc13-11eb-a668-077438a5c34e,2021-07-03T15:30:43.871Z,2021-07-03T15:31:45.000Z,a19afaf0-dc13-11eb-a668-077438a5c34e,1889,3,Europa,
e11e3f30-dc12-11eb-8637-b5e29489a64c,f8e9b540-dc12-11eb-8637-b5e29489a64c,2021-07-03T15:26:00.852Z,2021-07-03T15:27:04.000Z,f8e9b540-dc12-11eb-8637-b5e29489a64c,1893,1,"Austria-Ungheria, Germania",
8d38e410-dc12-11eb-8637-b5e29489a64c,b83e3a20-dc12-11eb-8637-b5e29489a64c,2021-07-03T15:24:12.354Z,2021-07-03T15:25:19.000Z,b83e3a20-dc12-11eb-8637-b5e29489a64c,1893,1,"Austria-Ungheria, Germania",
8d38e410-dc12-11eb-8637-b5e29489a64c,af1df430-dc12-11eb-8637-b5e29489a64c,2021-07-03T15:23:57.043Z,2021-07-03T15:25:19.000Z,af1df430-dc12-11eb-8637-b5e29489a64c,1890,1,Austria-Ungheria,
43c4d560-dc11-11eb-8637-b5e29489a64c,80761870-dc11-11eb-8637-b5e29489a64c,2021-07-03T15:15:29.272Z,2021-07-03T15:16:55.000Z,80761870-dc11-11eb-8637-b5e29489a64c,1893,3,"Austria, Germania",
43c4d560-dc11-11eb-8637-b5e29489a64c,5b6320f0-dc11-11eb-8637-b5e29489a64c,2021-07-03T15:14:27.071Z,2021-07-03T15:16:55.000Z,5b6320f0-dc11-11eb-8637-b5e29489a64c,1893,3,"Austria-Ungheria, Germania",
5043cc20-dc10-11eb-8637-b5e29489a64c,81a0f950-dc10-11eb-8637-b5e29489a64c,2021-07-03T15:08:21.733Z,2021-07-03T15:09:19.000Z,81a0f950-dc10-11eb-8637-b5e29489a64c,1893,3,"Austria-Ungheria, Germania",
5043cc20-dc10-11eb-8637-b5e29489a64c,726ac740-dc10-11eb-8637-b5e29489a64c,2021-07-03T15:07:56.212Z,2021-07-03T15:09:19.000Z,726ac740-dc10-11eb-8637-b5e29489a64c,1888,3,Europa,
3e58cfc0-dc0f-11eb-8637-b5e29489a64c,69264cf0-dc0f-11eb-8637-b5e29489a64c,2021-07-03T15:00:31.167Z,2021-07-03T15:01:50.000Z,69264cf0-dc0f-11eb-8637-b5e29489a64c,1901,2,Austria-Ungheria,
3e58cfc0-dc0f-11eb-8637-b5e29489a64c,5c5003e0-dc0f-11eb-8637-b5e29489a64c,2021-07-03T15:00:09.630Z,2021-07-03T15:01:50.000Z,5c5003e0-dc0f-11eb-8637-b5e29489a64c,1899,1,Austria-Ungheria,
eb5d5f70-dc0e-11eb-8637-b5e29489a64c,1791bfa0-dc0f-11eb-8637-b5e29489a64c,2021-07-03T14:58:14.298Z,2021-07-03T14:59:16.000Z,1791bfa0-dc0f-11eb-8637-b5e29489a64c,1890,1,Europa,
82261030-dc02-11eb-8637-b5e29489a64c,adfa4f00-dc02-11eb-8637-b5e29489a64c,2021-07-03T13:29:23.184Z,2021-07-03T13:30:37.000Z,adfa4f00-dc02-11eb-8637-b5e29489a64c,1900,3,Europa,
82261030-dc02-11eb-8637-b5e29489a64c,a1dbe440-dc02-11eb-8637-b5e29489a64c,2021-07-03T13:29:02.852Z,2021-07-03T13:30:37.000Z,a1dbe440-dc02-11eb-8637-b5e29489a64c,1892,3,"Austria-Ungheria, Germania",
20dad630-dc02-11eb-8637-b5e29489a64c,4e7a8630-dc02-11eb-8637-b5e29489a64c,2021-07-03T13:26:42.963Z,2021-07-03T13:28:07.000Z,4e7a8630-dc02-11eb-8637-b5e29489a64c,1899,3,"Austria-Ungheria, Svizzera",
20dad630-dc02-11eb-8637-b5e29489a64c,3e1e71c0-dc02-11eb-8637-b5e29489a64c,2021-07-03T13:26:15.516Z,2021-07-03T13:28:07.000Z,3e1e71c0-dc02-11eb-8637-b5e29489a64c,1898,3,Europa,
923f44b0-dc01-11eb-8637-b5e29489a64c,b50c91f0-dc01-11eb-8637-b5e29489a64c,2021-07-03T13:22:25.551Z,2021-07-03T13:23:17.000Z,b50c91f0-dc01-11eb-8637-b5e29489a64c,1889,1,Europa,
efd6baf0-dc00-11eb-8637-b5e29489a64c,34b30e80-dc01-11eb-8637-b5e29489a64c,2021-07-03T13:18:50.216Z,2021-07-03T13:19:51.000Z,34b30e80-dc01-11eb-8637-b5e29489a64c,1893,1,Austria-Ungheria,
efd6baf0-dc00-11eb-8637-b5e29489a64c,26c9f5e0-dc01-11eb-8637-b5e29489a64c,2021-07-03T13:18:26.878Z,2021-07-03T13:19:51.000Z,26c9f5e0-dc01-11eb-8637-b5e29489a64c,1891,"6 mesi",,
efd6baf0-dc00-11eb-8637-b5e29489a64c,1418a6d0-dc01-11eb-8637-b5e29489a64c,2021-07-03T13:17:55.517Z,2021-07-03T13:19:52.000Z,1418a6d0-dc01-11eb-8637-b5e29489a64c,1890,1,,
1e4b06e0-da7e-11eb-8f44-c9a93b507f28,9219c930-da7e-11eb-8f44-c9a93b507f28,2021-07-01T15:11:11.683Z,2021-07-01T15:12:52.000Z,9219c930-da7e-11eb-8f44-c9a93b507f28,1900,3,Europa,
1e4b06e0-da7e-11eb-8f44-c9a93b507f28,737edb00-da7e-11eb-8f44-c9a93b507f28,2021-07-01T15:10:20.336Z,2021-07-01T15:12:52.000Z,737edb00-da7e-11eb-8f44-c9a93b507f28,1897,3,Europa,
1e4b06e0-da7e-11eb-8f44-c9a93b507f28,5f299ff0-da7e-11eb-8f44-c9a93b507f28,2021-07-01T15:09:46.223Z,2021-07-01T15:12:52.000Z,5f299ff0-da7e-11eb-8f44-c9a93b507f28,1891,3,"Austria-Ungheria, Francia, Italia",
cfdd6e00-da7b-11eb-8f44-c9a93b507f28,e5e40d20-da7c-11eb-8f44-c9a93b507f28,2021-07-01T14:59:13.266Z,2021-07-01T15:01:16.000Z,e5e40d20-da7c-11eb-8f44-c9a93b507f28,1897,3,"Europa, America",
cfdd6e00-da7b-11eb-8f44-c9a93b507f28,b3d14b90-da7c-11eb-8f44-c9a93b507f28,2021-07-01T14:57:49.257Z,2021-07-01T15:01:16.000Z,b3d14b90-da7c-11eb-8f44-c9a93b507f28,1896,3,Europa,
12256c30-d839-11eb-acd2-6b7d7ef2d22a,8e1b2ae0-d83a-11eb-acd2-6b7d7ef2d22a,2021-06-28T17:59:16.879Z,2021-06-28T18:03:41.000Z,8e1b2ae0-d83a-11eb-acd2-6b7d7ef2d22a,1897,3,"Europa, America",
ce65cce0-d830-11eb-acd2-6b7d7ef2d22a,7be5d480-d838-11eb-acd2-6b7d7ef2d22a,2021-06-28T17:44:27.336Z,2021-06-28T17:46:34.000Z,7be5d480-d838-11eb-acd2-6b7d7ef2d22a,1900,3,"Austria-Ungheria, Germania",
ce65cce0-d830-11eb-acd2-6b7d7ef2d22a,66e03530-d838-11eb-acd2-6b7d7ef2d22a,2021-06-28T17:43:52.067Z,2021-06-28T17:46:35.000Z,66e03530-d838-11eb-acd2-6b7d7ef2d22a,1893,1,"Austria-Ungheria, Germania",
855f2a30-d828-11eb-95b3-2d1e1cb6a628,f3f40880-d828-11eb-95b3-2d1e1cb6a628,2021-06-28T15:53:16.808Z,2021-06-28T15:58:05.000Z,f3f40880-d828-11eb-95b3-2d1e1cb6a628,1891,3,Austria-Ungheria,
855f2a30-d828-11eb-95b3-2d1e1cb6a628,d81cce30-d828-11eb-95b3-2d1e1cb6a628,2021-06-28T15:52:30.099Z,2021-06-28T15:58:05.000Z,d81cce30-d828-11eb-95b3-2d1e1cb6a628,1889,1,Europa,
b67bef30-d608-11eb-9dee-b3e28b7c8471,da223750-d608-11eb-9dee-b3e28b7c8471,2021-06-25T22:58:27.269Z,2021-06-25T22:59:37.000Z,da223750-d608-11eb-9dee-b3e28b7c8471,1888,1,Italia,
8bc94d00-d608-11eb-9dee-b3e28b7c8471,a3ea8430-d608-11eb-9dee-b3e28b7c8471,2021-06-25T22:56:56.307Z,2021-06-25T22:57:31.000Z,a3ea8430-d608-11eb-9dee-b3e28b7c8471,1890,1,Europa,
49aa6130-d607-11eb-9dee-b3e28b7c8471,358da5d0-d608-11eb-9dee-b3e28b7c8471,2021-06-25T22:53:51.149Z,2021-06-25T22:54:07.000Z,358da5d0-d608-11eb-9dee-b3e28b7c8471,1891,,,
49aa6130-d607-11eb-9dee-b3e28b7c8471,1cdba050-d608-11eb-9dee-b3e28b7c8471,2021-06-25T22:53:09.717Z,2021-06-25T22:54:08.000Z,1cdba050-d608-11eb-9dee-b3e28b7c8471,1898,1,Europa,
49aa6130-d607-11eb-9dee-b3e28b7c8471,0de4e840-d608-11eb-9dee-b3e28b7c8471,2021-06-25T22:52:44.612Z,2021-06-25T22:54:09.000Z,0de4e840-d608-11eb-9dee-b3e28b7c8471,1895,3,Europa,
49aa6130-d607-11eb-9dee-b3e28b7c8471,ed9b86c0-d607-11eb-9dee-b3e28b7c8471,2021-06-25T22:51:50.444Z,2021-06-25T22:54:09.000Z,ed9b86c0-d607-11eb-9dee-b3e28b7c8471,1894,"10 mesi","Austria-Ungheria, Italia, Germania",
49aa6130-d607-11eb-9dee-b3e28b7c8471,ce18f7b0-d607-11eb-9dee-b3e28b7c8471,2021-06-25T22:50:57.579Z,2021-06-25T22:54:09.000Z,ce18f7b0-d607-11eb-9dee-b3e28b7c8471,1893,"7 mesi","Austria-Ungheria, Italia",
49aa6130-d607-11eb-9dee-b3e28b7c8471,c3e87a40-d607-11eb-9dee-b3e28b7c8471,2021-06-25T22:50:40.484Z,2021-06-25T22:54:09.000Z,c3e87a40-d607-11eb-9dee-b3e28b7c8471,1892,1,"Austria-Ungheria, Germania",
49aa6130-d607-11eb-9dee-b3e28b7c8471,b9b8e730-d607-11eb-9dee-b3e28b7c8471,2021-06-25T22:50:23.395Z,2021-06-25T22:54:09.000Z,b9b8e730-d607-11eb-9dee-b3e28b7c8471,1890,3,Europa,
49aa6130-d607-11eb-9dee-b3e28b7c8471,a91123c0-d607-11eb-9dee-b3e28b7c8471,2021-06-25T22:49:55.452Z,2021-06-25T22:54:10.000Z,a91123c0-d607-11eb-9dee-b3e28b7c8471,1890,1,Austria-Ungheria,
49aa6130-d607-11eb-9dee-b3e28b7c8471,a0367250-d607-11eb-9dee-b3e28b7c8471,2021-06-25T22:49:40.597Z,2021-06-25T22:54:10.000Z,a0367250-d607-11eb-9dee-b3e28b7c8471,1889,1,"Austria-Ungheria, Italia",
6ead96b0-d606-11eb-9dee-b3e28b7c8471,af95ccb0-d606-11eb-9dee-b3e28b7c8471,2021-06-25T22:42:56.891Z,2021-06-25T22:43:19.000Z,af95ccb0-d606-11eb-9dee-b3e28b7c8471,1891,2,"Austria-Ungheria, Germania",
6ead96b0-d606-11eb-9dee-b3e28b7c8471,a62c48c0-d606-11eb-9dee-b3e28b7c8471,2021-06-25T22:42:41.100Z,2021-06-25T22:43:19.000Z,a62c48c0-d606-11eb-9dee-b3e28b7c8471,1889,1,Europa,
29208630-d605-11eb-9dee-b3e28b7c8471,737af2b0-d605-11eb-9dee-b3e28b7c8471,2021-06-25T22:34:06.555Z,2021-06-25T22:34:47.000Z,737af2b0-d605-11eb-9dee-b3e28b7c8471,1898,1,Austria-Ungheria,
1a422d90-d604-11eb-9dee-b3e28b7c8471,534cafc0-d604-11eb-9dee-b3e28b7c8471,2021-06-25T22:26:03.068Z,2021-06-25T22:27:28.000Z,534cafc0-d604-11eb-9dee-b3e28b7c8471,1893,"4 mesi","Austria-Ungheria, Germania",
